Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Estupro;1;jan/17;6
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Estupro;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Estupro;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Estupro;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Estupro;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Estupro;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Furto de veículo;1;jan/17;10
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Furto de veículo;2;fev/17;15
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Furto de veículo;3;mar/17;10
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Furto de veículo;4;abr/17;14
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Furto de veículo;5;mai/17;8
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Furto de veículo;6;jun/17;6
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Homicídio doloso;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Homicídio doloso;2;fev/17;4
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Homicídio doloso;3;mar/17;7
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Homicídio doloso;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Homicídio doloso;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo de veículo;1;jan/17;5
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo de veículo;2;fev/17;31
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo de veículo;3;mar/17;8
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo de veículo;4;abr/17;18
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo de veículo;5;mai/17;9
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo de veículo;6;jun/17;5
CENTRO-OESTE;DF;Distrito Federal;530010814;São Sebastião;Roubo seguido de morte (latrocínio);5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Estupro;1;jan/17;4
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Estupro;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Estupro;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Estupro;4;abr/17;4
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Estupro;5;mai/17;4
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Estupro;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Furto de veículo;1;jan/17;8
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Furto de veículo;3;mar/17;15
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Furto de veículo;4;abr/17;16
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Furto de veículo;5;mai/17;16
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Furto de veículo;6;jun/17;11
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Homicídio doloso;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Homicídio doloso;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Homicídio doloso;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Roubo de veículo;1;jan/17;42
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Roubo de veículo;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Roubo de veículo;3;mar/17;33
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Roubo de veículo;4;abr/17;32
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Roubo de veículo;5;mai/17;16
CENTRO-OESTE;DF;Distrito Federal;530010815;Recanto Das Emas;Roubo de veículo;6;jun/17;26
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Estupro;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Estupro;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Estupro;5;mai/17;2
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Furto de veículo;1;jan/17;7
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Furto de veículo;2;fev/17;4
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Furto de veículo;3;mar/17;3
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Furto de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Furto de veículo;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Furto de veículo;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Homicídio doloso;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Roubo de veículo;1;jan/17;2
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Roubo de veículo;2;fev/17;7
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Roubo de veículo;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Roubo de veículo;4;abr/17;5
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Roubo de veículo;5;mai/17;4
CENTRO-OESTE;DF;Distrito Federal;530010816;Lago Sul;Roubo de veículo;6;jun/17;3
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Estupro;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Estupro;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Estupro;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Furto de veículo;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Furto de veículo;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Furto de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Furto de veículo;5;mai/17;7
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Furto de veículo;6;jun/17;5
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Homicídio doloso;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Homicídio doloso;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Roubo de veículo;2;fev/17;7
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Roubo de veículo;3;mar/17;4
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Roubo de veículo;4;abr/17;3
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Roubo de veículo;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010817;Riacho Fundo;Roubo de veículo;6;jun/17;3
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Estupro;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Estupro;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Estupro;6;jun/17;3
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Furto de veículo;1;jan/17;4
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Furto de veículo;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Furto de veículo;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Furto de veículo;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Furto de veículo;5;mai/17;2
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Furto de veículo;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Homicídio doloso;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Roubo de veículo;1;jan/17;6
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Roubo de veículo;2;fev/17;3
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Roubo de veículo;3;mar/17;7
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Roubo de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Roubo de veículo;5;mai/17;2
CENTRO-OESTE;DF;Distrito Federal;530010818;Lago Norte;Roubo de veículo;6;jun/17;4
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Estupro;1;jan/17;2
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Estupro;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Estupro;5;mai/17;2
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Furto de veículo;2;fev/17;5
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Furto de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Furto de veículo;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Furto de veículo;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Homicídio doloso;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Homicídio doloso;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Roubo de veículo;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Roubo de veículo;2;fev/17;13
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Roubo de veículo;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010819;Candangolândia;Roubo de veículo;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Estupro;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Estupro;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Estupro;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Estupro;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Estupro;6;jun/17;6
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Furto de veículo;1;jan/17;6
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Furto de veículo;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Furto de veículo;3;mar/17;18
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Furto de veículo;4;abr/17;9
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Furto de veículo;5;mai/17;7
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Furto de veículo;6;jun/17;9
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Homicídio doloso;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Homicídio doloso;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Homicídio doloso;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo de veículo;1;jan/17;7
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo de veículo;2;fev/17;6
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo de veículo;3;mar/17;6
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo de veículo;4;abr/17;12
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo de veículo;5;mai/17;6
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo de veículo;6;jun/17;9
CENTRO-OESTE;DF;Distrito Federal;530010820;Águas Claras;Roubo seguido de morte (latrocínio);3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Estupro;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Estupro;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Estupro;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Furto de veículo;1;jan/17;4
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Furto de veículo;2;fev/17;8
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Furto de veículo;3;mar/17;6
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Furto de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Furto de veículo;5;mai/17;5
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Furto de veículo;6;jun/17;3
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Homicídio doloso;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Roubo de veículo;1;jan/17;6
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Roubo de veículo;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Roubo de veículo;3;mar/17;7
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Roubo de veículo;4;abr/17;6
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Roubo de veículo;5;mai/17;5
CENTRO-OESTE;DF;Distrito Federal;530010821;Riacho Fundo Ii;Roubo de veículo;6;jun/17;5
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Estupro;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Estupro;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Furto de veículo;1;jan/17;4
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Furto de veículo;3;mar/17;4
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Furto de veículo;4;abr/17;5
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Furto de veículo;5;mai/17;6
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Furto de veículo;6;jun/17;7
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Roubo de veículo;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Roubo de veículo;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Roubo de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010822;Sudoeste/Octogonal;Roubo de veículo;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Estupro;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Furto de veículo;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Furto de veículo;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Furto de veículo;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Furto de veículo;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Roubo de veículo;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Roubo de veículo;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010823;Varjão;Roubo de veículo;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Estupro;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Estupro;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Furto de veículo;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Furto de veículo;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Furto de veículo;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Furto de veículo;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Homicídio doloso;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Roubo de veículo;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Roubo de veículo;2;fev/17;5
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Roubo de veículo;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Roubo de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010824;Park Way;Roubo de veículo;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Estupro;1;jan/17;2
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Estupro;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Estupro;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Estupro;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Estupro;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Furto de veículo;1;jan/17;7
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Furto de veículo;3;mar/17;3
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Furto de veículo;4;abr/17;4
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Furto de veículo;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Furto de veículo;6;jun/17;3
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Homicídio doloso;1;jan/17;2
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Homicídio doloso;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Homicídio doloso;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Homicídio doloso;5;mai/17;4
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Roubo de veículo;1;jan/17;5
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Roubo de veículo;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Roubo de veículo;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Roubo de veículo;4;abr/17;5
CENTRO-OESTE;DF;Distrito Federal;530010825;Scia (Estrutural);Roubo de veículo;6;jun/17;4
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Estupro;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Estupro;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Estupro;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Furto de veículo;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Furto de veículo;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Furto de veículo;4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Furto de veículo;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Homicídio doloso;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Homicídio doloso;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Roubo de veículo;2;fev/17;9
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Roubo de veículo;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010826;Sobradinho Ii;Roubo de veículo;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Estupro;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Estupro;4;abr/17;6
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Estupro;5;mai/17;4
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Estupro;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Furto de veículo;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Furto de veículo;3;mar/17;2
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Furto de veículo;4;abr/17;4
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Furto de veículo;5;mai/17;11
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Furto de veículo;6;jun/17;7
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Homicídio doloso;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Homicídio doloso;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Homicídio doloso;4;abr/17;3
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Homicídio doloso;6;jun/17;5
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Roubo de veículo;1;jan/17;7
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Roubo de veículo;2;fev/17;3
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Roubo de veículo;3;mar/17;11
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Roubo de veículo;4;abr/17;5
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Roubo de veículo;5;mai/17;4
CENTRO-OESTE;DF;Distrito Federal;530010827;Jardim Botânico;Roubo de veículo;6;jun/17;7
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Estupro;2;fev/17;1
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Estupro;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Furto de veículo;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Furto de veículo;2;fev/17;7
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Furto de veículo;5;mai/17;1
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Homicídio doloso;2;fev/17;2
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Roubo de veículo;2;fev/17;3
CENTRO-OESTE;DF;Distrito Federal;530010828;Itapoá;Roubo de veículo;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Estupro;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Estupro;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Estupro;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Estupro;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Furto de veículo;1;jan/17;4
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Furto de veículo;2;fev/17;8
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Furto de veículo;3;mar/17;8
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Furto de veículo;4;abr/17;7
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Furto de veículo;5;mai/17;6
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Furto de veículo;6;jun/17;10
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Homicídio doloso;1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Homicídio doloso;3;mar/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Homicídio doloso;4;abr/17;3
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Homicídio doloso;5;mai/17;2
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Homicídio doloso;6;jun/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo de veículo;1;jan/17;5
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo de veículo;2;fev/17;3
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo de veículo;3;mar/17;5
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo de veículo;4;abr/17;6
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo de veículo;5;mai/17;3
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo de veículo;6;jun/17;8
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo seguido de morte (latrocínio);1;jan/17;1
CENTRO-OESTE;DF;Distrito Federal;530010829;S.I.A.;Roubo seguido de morte (latrocínio);4;abr/17;1
CENTRO-OESTE;DF;Distrito Federal;530010830;Vicente Pires;Estupro;1;jan/17;3
CENTRO-OESTE;DF;Distrito Federal;530010830;Vicente Pires;Estupro;2;fev/17;3
CENTRO-OESTE;DF;Distrito Federal;530010830;Vicente Pires;Estupro;4;abr/17;2
CENTRO-OESTE;DF;Distrito Federal;530010830;Vicente Pires;Estupro;5;mai/17;2
CENTRO-OESTE;DF;Distrito Federal;530010830;Vicente Pires;Estupro;6;jun/17;2
CENTRO-OESTE;DF;Distrito Federal;530010830;Vicente Pires;Furto de veículo;1;jan/17;23
